Date,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Taiwan
2021/11/13,0,0,0,0,0,1,1,0,0,3,2,0,2,0,0,0,0,2,0,61,0,0,0,0,2,5,0,3,5,0,0,4,0,4
2021/11/14,0,0,0,2,0,4,0,0,0,1,2,3,1,0,0,0,0,0,0,25,0,0,0,1,3,5,1,0,0,0,0,5,0,8
2021/11/15,0,1,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,7,0,0,0,0,0,2,0,1,0,0,0,6,1,9
2021/11/16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,0,0,8,0,0,0,1,0,1,0,0,1,0,0,4,0,2
2021/11/17,0,3,0,0,0,4,4,0,0,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,0,6,0,2,8,0,0,2,0,5
2021/11/18,0,0,0,0,0,3,1,0,0,0,0,1,4,0,0,0,0,0,0,8,0,0,0,0,2,7,0,1,0,0,0,1,0,3
2021/11/19,0,0,0,1,0,2,5,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,6,0,0,0,0,0,2,0,10
2021/11/20,0,1,0,0,0,3,1,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,0,0,3,0,0,1,0,0,3,0,4
2021/11/21,0,0,0,0,0,2,6,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,1,7,5,0,2,0,0,0,6,1,9
2021/11/22,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,1,0,2,0,1,0,0,0,4,0,3
2021/11/23,0,0,0,0,0,2,5,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,5,0,2,0,0,0,5,0,7
2021/11/24,0,0,0,1,0,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,4,0,1,0,0,0,5,0,5
2021/11/25,0,0,0,0,0,6,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,10
2021/11/26,0,0,0,0,0,3,2,0,0,0,0,1,4,0,2,0,0,0,0,4,0,0,0,0,2,5,0,0,1,0,0,5,0,12
2021/11/27,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,5,0,2,0,0,0,8,0,12
2021/11/28,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,6,0,10
2021/11/29,0,0,0,1,0,9,4,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,8
2021/11/30,0,0,0,1,0,4,1,0,0,0,0,0,6,0,0,91,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,5
2021/12/1,0,0,0,0,0,1,8,0,0,0,0,0,3,0,0,53,0,0,2,0,0,0,0,1,0,3,0,1,1,0,0,3,0,8
2021/12/2,0,3,0,0,0,3,4,0,0,0,10,0,6,0,0,56,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,10,0,17
2021/12/3,0,0,0,0,0,4,3,0,0,4,5,0,3,0,0,61,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,11
2021/12/4,0,0,0,0,0,1,1,0,0,0,10,0,4,0,0,30,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,9,0,11
2021/12/5,0,0,0,1,0,1,9,0,0,1,7,0,9,0,0,28,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,6,0,4
2021/12/6,0,1,0,0,0,3,13,0,0,0,2,0,5,0,0,55,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,7,1,10
2021/12/7,0,0,0,3,0,3,8,0,0,0,1,0,5,0,0,34,0,0,0,0,0,0,0,1,0,9,0,3,1,0,0,3,8,21
2021/12/8,0,0,0,1,0,3,9,0,0,0,4,0,0,4,0,42,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,3,12,5
2021/12/9,0,1,0,3,0,0,7,0,0,0,2,0,7,0,0,24,0,0,0,1,0,0,0,3,3,1,0,6,0,0,0,6,6,16
2021/12/10,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,2,7,6,0,5,0,0,0,2,35,17
2021/12/11,0,0,0,1,0,1,8,0,0,0,1,0,1,0,0,10,0,0,0,1,0,0,0,1,2,8,0,2,0,0,0,2,38,10
2021/12/12,0,2,0,0,0,5,4,0,0,0,0,0,5,0,0,5,1,0,1,0,0,0,0,1,0,5,0,0,0,0,0,2,75,6
2021/12/13,0,0,0,2,0,4,7,0,0,0,1,1,2,0,1,5,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,3,45,5
2021/12/14,0,0,0,0,0,4,2,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,0,6,1,3,0,0,0,0,0,3,46,10
2021/12/15,1,0,0,3,0,6,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,56,7
2021/12/16,0,1,0,0,0,6,7,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,5,0,3,0,1,0,0,0,5,44,12
2021/12/17,0,1,0,0,0,7,10,0,0,0,0,0,7,0,2,1,0,0,1,0,0,0,0,2,0,13,0,0,2,0,0,1,77,15
2021/12/18,0,0,0,4,3,8,7,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,15,1,14,0,1,1,0,0,3,31,13
2021/12/19,0,4,0,0,7,10,14,0,0,0,0,0,8,0,1,7,1,0,0,1,0,0,0,25,0,16,0,1,1,0,0,2,12,6
2021/12/20,0,1,0,5,0,10,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,11,11
2021/12/21,0,0,0,0,0,5,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,97,0,5,0,0,3,0,0,4,1,10
2021/12/22,0,0,0,1,0,9,7,0,0,0,0,2,7,0,0,0,2,0,1,0,0,0,0,63,0,11,0,0,0,0,0,1,2,14
2021/12/23,0,0,0,0,2,5,4,0,0,0,0,0,2,0,5,1,0,0,0,1,0,0,0,54,0,8,0,3,0,0,0,3,1,13
2021/12/24,0,0,0,1,0,6,10,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,86,1,15,0,1,9,0,0,6,1,20
2021/12/25,0,1,0,3,0,2,7,0,0,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,4,1,18
2021/12/26,0,2,0,0,0,6,18,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,0,161,0,11,0,3,2,0,0,0,2,24
2021/12/27,0,0,1,2,0,2,6,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,334,2,8,0,0,1,0,0,3,2,16
2021/12/28,0,0,0,2,0,4,6,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,152,1,11,0,6,7,0,0,3,4,19
2021/12/29,0,1,0,4,0,10,5,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,156,1,17,0,1,4,0,0,4,3,14
2021/12/30,0,0,0,1,0,3,3,0,0,0,0,0,12,0,2,0,0,0,0,1,1,0,0,165,0,9,1,3,4,0,0,2,1,24
2021/12/31,0,2,0,4,0,11,9,1,0,0,0,0,19,0,4,0,0,0,0,1,0,0,0,173,1,10,0,2,9,0,0,2,0,41
2022/1/1,0,0,0,9,0,10,8,0,0,0,0,1,18,0,0,0,0,0,0,1,0,0,0,123,2,18,0,4,5,0,0,1,9,21
2022/1/2,0,4,0,0,0,0,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,26,0,1,2,0,0,2,13,20
2022/1/3,0,0,0,11,0,19,4,0,0,0,0,8,29,0,1,5,1,0,0,0,0,0,0,188,1,29,0,3,1,0,0,3,6,25
2022/1/4,0,1,0,7,0,7,9,0,0,0,0,4,39,2,0,0,0,0,0,0,0,0,0,36,1,17,0,0,5,0,0,0,2,34
2022/1/5,0,0,0,6,0,10,2,0,0,0,0,65,38,0,0,0,1,0,1,0,0,0,0,63,1,20,0,2,4,0,0,2,12,26
2022/1/6,0,1,0,1,0,9,4,0,0,0,0,58,33,1,2,0,0,0,0,2,0,0,0,57,0,24,0,1,9,0,0,1,4,43
2022/1/7,0,0,0,4,0,9,6,0,0,0,0,44,33,0,3,0,0,0,0,1,0,0,0,46,0,32,0,1,6,0,0,3,4,60
2022/1/8,0,1,0,9,0,9,3,0,0,0,0,59,37,0,0,0,0,0,0,1,0,0,0,30,1,30,0,8,4,0,0,1,9,44
2022/1/9,0,0,0,5,0,9,3,0,0,0,0,61,33,0,1,0,0,0,0,2,0,0,0,15,0,26,0,1,25,0,0,6,3,60
2022/1/10,0,1,0,10,0,18,5,0,0,0,0,88,24,0,0,0,1,0,0,0,0,0,0,13,0,27,0,2,18,0,0,2,7,32
2022/1/11,0,2,0,4,0,27,2,0,0,0,0,118,21,0,0,0,1,0,0,0,0,0,0,8,0,20,0,1,37,0,0,0,1,69
2022/1/12,0,1,0,5,0,18,2,0,0,0,0,76,22,0,0,0,0,0,0,0,0,0,0,6,0,31,0,0,47,0,0,0,4,96
2022/1/13,0,1,0,3,0,10,4,0,0,0,0,98,14,0,0,0,0,0,0,3,0,0,0,8,0,32,0,2,37,0,0,0,3,65
2022/1/14,0,0,0,3,0,13,0,0,0,0,0,52,9,0,0,0,0,0,0,1,0,0,0,4,3,43,0,0,41,0,0,2,3,68
2022/1/15,0,2,0,1,0,15,2,0,0,0,0,29,5,0,0,0,0,0,0,2,0,0,0,1,0,24,0,6,34,0,0,3,0,77
2022/1/16,0,1,0,1,0,17,4,0,0,0,0,69,11,0,0,0,0,0,0,1,0,0,0,5,1,35,0,5,80,0,0,2,2,51
2022/1/17,0,4,0,1,0,18,1,0,0,0,0,102,7,0,1,0,0,0,0,1,0,0,0,1,0,17,0,3,18,0,0,4,0,65
2022/1/18,0,6,0,1,0,9,2,0,0,0,0,33,18,0,0,0,0,0,0,0,0,0,0,0,4,15,0,2,14,0,0,1,0,66
2022/1/19,0,4,0,0,0,5,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,2,3,54
2022/1/20,0,7,0,2,0,14,1,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,3,6,28,0,0,8,0,0,0,0,36
2022/1/21,0,11,0,4,0,7,2,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,1,22,0,3,6,0,0,1,2,68
2022/1/22,0,9,0,1,0,8,1,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,5,13,0,4,5,0,0,5,6,129
2022/1/23,0,7,0,2,0,6,1,0,0,3,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,22,1,2,3,0,0,5,2,87
2022/1/24,0,8,0,0,0,2,5,0,0,2,0,3,109,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,6,4,3,51
2022/1/25,0,16,1,0,0,1,4,0,0,1,4,2,124,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,2,0,2,0,0,35
2022/1/26,0,5,0,0,0,3,1,0,0,4,5,3,107,0,0,0,0,0,1,0,0,0,0,0,0,21,0,1,1,0,2,5,10,92
2022/1/27,0,10,0,0,0,7,1,1,0,0,9,0,164,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,4,0,1,5,17,63
2022/1/28,0,5,1,0,0,6,2,0,0,1,2,1,115,0,0,0,1,0,0,1,0,0,0,0,0,10,1,0,6,0,4,0,18,68
2022/1/29,0,23,0,1,0,2,2,0,0,0,8,4,119,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,0,0,4,22,47
2022/1/30,0,3,0,1,0,7,0,0,0,0,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,24,54
2022/1/31,0,4,0,0,0,9,5,0,0,4,0,1,92,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,9,0,0,0,13,55
2022/2/1,0,3,0,0,0,11,1,0,0,1,0,1,129,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,12,0,0,0,15,60
2022/2/2,0,4,0,0,0,13,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,1,1,53
2022/2/3,0,2,0,1,0,13,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,2,55
2022/2/4,0,1,0,0,0,10,0,0,0,0,0,2,131,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,2,2,71
2022/2/5,0,1,0,3,0,8,7,0,0,2,0,1,351,0,1,0,1,0,0,0,0,0,0,0,0,12,0,3,2,0,0,0,2,72
2022/2/6,0,4,0,1,0,25,38,0,0,0,0,1,342,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,43
2022/2/7,0,1,0,0,0,18,65,0,0,0,0,1,614,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,2,0,0,0,0,48
2022/2/8,0,1,0,2,0,18,77,0,0,0,0,0,625,0,0,0,0,0,0,2,0,0,0,0,0,9,0,1,1,0,0,0,0,47
2022/2/9,0,0,0,1,0,9,8,0,0,0,0,0,1161,0,0,0,0,0,2,-1,0,0,0,0,0,8,0,0,0,0,0,0,1,54
2022/2/10,0,0,0,10,0,15,35,1,0,0,0,0,986,0,0,0,0,0,0,22,0,0,0,0,1,12,0,0,1,0,0,1,3,83
2022/2/11,0,0,0,14,0,24,32,0,0,0,1,0,1325,0,0,0,0,0,0,12,0,0,0,0,3,7,0,5,1,0,0,0,0,79
2022/2/12,0,2,0,1,0,20,18,0,0,0,0,0,1514,0,0,0,0,0,0,11,0,0,0,0,1,9,0,1,1,0,0,2,1,60
2022/2/13,0,0,0,5,0,28,6,0,0,0,0,1,1347,0,0,0,0,0,0,20,0,0,0,0,14,8,0,1,0,0,0,1,0,52
2022/2/14,0,1,0,8,0,18,5,0,0,0,1,0,2071,0,0,0,9,0,0,29,0,0,0,0,2,6,0,1,0,0,0,0,0,54
2022/2/15,0,0,0,6,0,27,4,0,0,0,0,0,1619,0,2,7,19,0,0,16,0,0,0,0,3,13,0,1,1,0,0,3,0,45
2022/2/16,0,0,0,3,0,29,5,0,0,0,0,1,4285,0,0,3,16,0,2,7,0,0,0,0,9,9,0,2,0,0,0,2,4,66
2022/2/17,0,0,0,3,0,25,3,0,0,0,0,0,6116,0,0,22,4,0,2,9,0,0,0,0,2,13,0,1,0,0,0,3,0,65
2022/2/18,0,4,0,0,0,25,2,0,0,0,0,0,3629,0,0,46,19,0,0,11,0,0,0,0,1,18,0,2,3,0,0,4,2,67
2022/2/19,0,6,0,4,3,40,2,0,0,0,0,0,6063,1,0,65,29,0,0,10,0,0,0,0,3,23,0,2,1,0,0,3,3,73
2022/2/20,0,9,1,3,1,26,5,0,0,0,2,0,6067,0,0,32,12,0,0,7,0,0,0,0,0,27,5,9,1,0,0,4,0,70
2022/2/21,2,8,0,10,3,25,0,0,0,0,0,0,7533,4,0,20,12,0,0,6,0,0,0,0,0,32,0,8,0,0,0,6,2,49
2022/2/22,0,18,0,2,2,45,2,0,0,0,1,0,6211,5,0,47,3,0,0,9,1,0,0,0,3,49,0,10,3,0,0,5,1,44
2022/2/23,0,9,0,6,2,52,8,0,0,0,0,0,8674,14,0,40,3,0,3,8,0,0,0,0,0,24,2,9,1,0,0,5,0,56
2022/2/24,0,10,0,4,0,60,8,0,0,0,2,0,8798,3,0,30,4,0,2,18,0,0,0,0,2,59,3,12,1,0,0,5,1,80
2022/2/25,0,5,2,7,1,89,16,0,0,0,1,0,10010,0,0,32,6,0,0,10,0,0,0,0,4,55,0,2,6,0,0,9,4,68
2022/2/26,0,10,0,5,0,83,17,0,0,0,0,0,74534,2,0,38,6,0,2,8,0,0,0,0,2,43,1,9,5,0,0,6,2,69
2022/2/27,0,20,0,0,0,93,22,0,0,0,7,0,50976,5,0,11,1,0,0,1,1,0,0,0,4,0,0,0,9,0,0,3,0,60
2022/2/28,1,12,4,7,0,75,14,0,1,0,4,2,56178,3,0,14,5,0,0,0,0,0,0,0,3,85,5,6,7,0,0,10,0,56
2022/3/1,0,5,2,1,0,115,5,0,0,0,4,1,55658,10,1,16,0,0,4,2,0,0,0,0,6,38,1,6,4,0,0,3,0,44
2022/3/2,1,11,0,4,1,94,10,0,0,1,1,5,76341,6,0,7,1,0,12,0,1,0,0,0,4,42,1,9,2,0,0,1,1,49
2022/3/3,0,9,0,2,0,139,29,0,0,5,4,5,76991,4,0,9,1,0,8,0,0,0,0,0,2,45,0,13,4,0,0,6,9,71
2022/3/4,0,9,1,16,1,125,15,0,2,6,1,3,72682,1,1,8,1,0,20,2,0,0,0,0,14,27,1,9,14,0,0,2,2,64
2022/3/5,0,13,0,2,1,92,22,0,0,14,0,5,67583,0,0,9,5,0,25,0,0,0,0,2,90,25,1,10,1,0,0,4,8,80
2022/3/6,0,6,1,0,12,120,5,0,0,9,0,5,39801,2,0,7,5,0,55,0,0,0,0,0,47,35,1,11,1,0,0,4,1,43
2022/3/7,0,22,0,1,17,92,18,0,0,4,1,0,36395,0,0,2,10,0,46,4,0,0,0,5,42,40,1,2,6,0,0,6,6,29
2022/3/8,0,11,0,2,7,46,6,0,0,11,1,0,38751,0,0,3,14,0,94,1,0,0,0,17,61,29,3,13,12,0,0,5,1,53
2022/3/9,0,18,0,1,0,50,12,0,0,10,3,9,30461,0,0,3,14,0,0,4,0,0,0,21,66,46,2,4,19,0,0,5,6,77
2022/3/10,2,20,2,1,117,62,9,0,0,16,10,4,31402,4,0,2,36,0,264,4,0,0,1,18,121,43,0,6,24,0,0,6,18,82
2022/3/11,1,6,2,1,11,63,10,0,0,22,3,5,29381,2,1,1,20,0,0,3,0,0,1,30,166,27,0,12,37,0,0,4,24,82
2022/3/12,1,18,8,1,5,96,4,2,0,33,3,1,27647,0,1,1,24,0,136,5,0,0,0,39,0,14,0,3,23,0,0,2,54,62
2022/3/13,0,9,6,11,13,121,11,0,0,51,7,1,32430,0,0,0,17,0,1414,9,0,0,0,60,282,57,0,8,45,0,0,5,15,63
2022/3/14,1,15,10,39,7,68,21,2,0,13,7,1,26908,1,1,0,20,0,895,25,0,0,0,53,115,21,0,4,54,0,0,4,43,75
2022/3/15,2,12,11,0,0,80,29,2,0,0,15,0,27765,1,0,0,13,0,3076,34,0,0,0,28,0,15,0,9,53,0,0,7,0,39
2022/3/16,1,12,4,126,18,104,12,2,0,76,16,2,29272,0,1,0,10,1,2198,66,0,0,0,26,128,23,0,2,58,0,0,6,66,90
2022/3/17,0,14,10,116,16,89,14,0,0,24,16,1,21650,0,2,7,4,2,0,47,0,0,0,33,64,67,0,0,63,0,0,6,32,91
2022/3/18,0,11,3,0,23,65,4,1,0,4,21,1,20082,0,6,0,3,0,1834,73,0,0,0,11,44,20,0,4,29,0,0,6,23,75
2022/3/19,3,15,3,362,29,73,8,0,0,21,19,3,16597,3,6,0,1,6,2865,39,0,0,0,15,57,22,0,4,25,0,0,4,30,126
2022/3/20,0,8,1,160,6,45,15,0,0,51,30,1,14149,0,28,2,0,1,0,35,0,0,0,14,16,41,0,2,22,0,0,4,3,121
2022/3/21,0,10,2,115,5,37,9,0,0,11,44,7,14068,0,8,2,3,14,1542,68,0,0,0,7,25,39,0,6,9,0,0,3,12,98
2022/3/22,0,5,1,116,6,23,12,0,0,9,13,12,14152,0,12,0,2,9,4222,36,0,0,0,3,24,14,2,7,28,0,0,2,11,88
2022/3/23,0,4,0,72,4,16,0,0,0,8,10,10,12240,0,7,0,8,12,1810,9,0,0,0,1,16,14,0,12,29,0,0,1,11,97
2022/3/24,1,5,0,18,0,15,23,1,0,24,23,10,13074,0,0,0,1,23,1110,9,0,0,0,3,0,41,3,6,25,0,0,3,4,139
2022/3/25,1,8,1,5,11,11,7,0,0,19,9,3,10405,0,3,4,6,3,1122,14,0,0,0,1,21,47,3,12,35,0,0,1,6,136
2022/3/26,2,2,0,1,2,10,7,0,0,10,8,14,8841,0,5,0,1,2,1071,28,0,0,0,1,5,53,0,12,17,0,0,1,2,103
2022/3/27,3,2,0,12,1,10,15,0,0,7,11,10,8037,0,0,0,3,1,1090,12,0,0,0,4,8,60,0,12,8,0,0,1,5,203
2022/3/28,2,3,0,10,0,11,15,0,0,6,5,3,7685,0,3,0,3,1,1055,10,0,0,0,3,13,107,3,27,7,0,0,2,4,127
2022/3/29,3,3,1,10,0,15,9,1,1,6,19,26,7596,0,3,1,1,1,1150,5,0,0,0,0,5,329,2,24,2,0,0,4,8,96
2022/3/30,1,2,2,11,0,14,8,0,2,5,19,15,6981,0,2,1,5,1,1340,9,0,0,0,0,2,358,2,21,4,0,1,2,12,163
2022/3/31,0,2,0,0,0,6,0,1,0,0,0,0,6646,0,0,0,0,0,0,2,0,0,0,0,0,365,0,20,1,0,0,0,0,239
2022/4/1,3,8,0,20,0,4,4,0,10,4,37,4,5823,0,6,0,21,4,3093,5,0,0,2,0,14,262,0,24,1,0,0,3,30,235
2022/4/2,2,0,0,11,0,12,3,0,3,1,5,0,4475,0,1,0,5,2,956,2,0,0,0,3,6,444,1,36,1,0,1,0,11,404
2022/4/3,4,4,0,19,0,13,1,2,6,3,15,2,3709,0,1,0,10,4,836,0,0,0,0,1,7,433,4,24,0,0,0,1,8,280
2022/4/4,1,10,0,9,0,9,7,1,1,6,17,3,3138,0,0,1,7,2,792,3,0,0,9,0,20,271,4,46,3,0,1,2,17,275
2022/4/5,0,4,1,8,0,12,4,0,10,6,8,0,3254,0,1,0,3,2,973,7,0,0,0,1,5,315,8,24,4,0,0,2,17,278
2022/4/6,1,5,0,22,0,1,0,1,4,3,9,1,2777,0,1,1,3,3,890,2,0,0,0,0,4,329,7,21,0,0,0,1,14,359
2022/4/7,0,9,0,22,0,12,12,0,3,1,2,0,2644,0,1,2,13,5,617,1,0,0,0,11,6,828,5,14,1,0,0,3,8,531
2022/4/8,6,8,1,5,0,9,3,0,4,2,5,1,2492,0,0,0,5,2,248,0,0,0,0,8,4,1017,6,1,0,0,0,0,15,507
2022/4/9,0,4,0,12,0,17,5,0,6,3,1,0,2535,1,0,0,5,3,242,2,0,0,0,2,4,1015,5,6,1,0,0,1,16,573
2022/4/10,1,1,0,9,0,22,4,0,2,0,0,0,1921,0,0,0,7,2,187,1,0,0,0,7,2,917,1,10,0,0,0,2,9,574
2022/4/11,0,4,0,7,0,20,5,0,21,0,1,3,1407,1,0,1,14,2,171,1,0,0,0,0,3,998,1,7,0,0,0,1,11,630
2022/4/12,1,0,0,8,0,26,5,0,14,1,2,3,1433,1,2,0,5,1,233,1,0,0,0,2,3,1190,0,1,1,0,0,1,12,626
2022/4/13,2,2,0,13,0,48,6,0,3,2,7,4,1272,0,0,0,4,1,325,1,0,0,2,2,1,2573,4,5,0,0,0,6,9,927
2022/4/14,0,3,1,16,0,24,3,0,0,0,7,1,1043,1,0,2,2,1,174,1,0,0,0,3,4,3200,10,3,1,0,0,19,0,981
2022/4/15,0,1,0,21,0,26,2,0,2,0,25,0,946,0,1,1,5,1,195,1,0,0,7,1,2,3594,5,1,0,0,0,-12,27,1283
2022/4/16,0,0,0,3,0,32,12,0,0,0,32,3,794,0,1,0,2,0,167,2,0,0,5,3,3,3240,9,4,0,0,0,0,11,1348
2022/4/17,1,7,0,1,0,28,1,1,0,0,30,2,747,0,0,1,7,10,166,0,0,0,0,2,3,2420,9,5,0,0,0,2,34,1302
2022/4/18,1,3,0,1,0,24,5,0,0,1,64,3,613,1,1,1,11,9,88,1,0,0,13,1,2,3084,5,4,0,0,0,3,2,1476
2022/4/19,0,2,0,2,0,15,0,0,0,1,45,3,600,0,3,0,8,25,133,0,0,0,1,5,1,3084,9,3,0,0,0,2,9,1727
2022/4/20,0,1,0,4,0,9,5,0,0,1,42,1,668,0,3,1,8,14,95,0,0,0,4,0,1,-589,5,4,0,0,0,2,5,2476
2022/4/21,0,1,0,6,0,6,2,0,3,1,34,3,628,0,3,0,7,33,63,0,0,0,0,3,0,2635,3,2,0,0,0,7,15,3057
2022/4/22,1,8,0,5,0,11,0,0,0,4,31,5,574,1,9,6,6,12,136,0,0,0,13,0,1,1931,2,1,0,0,0,0,10,3857
2022/4/23,2,22,0,1,0,9,4,0,0,1,26,7,523,1,4,6,6,10,60,1,0,0,0,0,4,2736,0,1,0,0,0,2,12,4198
2022/4/24,0,15,0,3,0,5,1,0,0,0,26,5,429,0,12,10,5,14,79,3,0,0,5,0,2,1401,2,3,2,0,0,2,14,5170
2022/4/25,1,32,0,3,0,6,4,0,0,2,18,8,431,0,2,7,2,93,44,25,0,0,1,0,3,2472,2,1,0,0,0,0,8,5218
2022/4/26,1,31,1,1,0,1,2,0,0,1,25,3,347,0,2,7,8,56,51,0,0,0,0,0,6,1661,1,4,0,0,0,0,17,6336
2022/4/27,0,49,1,2,0,1,0,0,0,2,11,4,430,0,1,9,2,11,56,1,0,0,1,1,8,1606,0,4,1,0,0,0,46,8916
2022/4/28,0,49,1,3,0,10,2,0,0,0,5,2,413,0,1,3,3,4,42,1,0,0,0,0,7,1292,0,4,0,0,0,1,32,11508
2022/4/29,0,50,0,4,0,29,2,0,0,0,2,2,366,0,3,6,5,2,20,1,0,0,0,0,9,5489,0,27,0,0,2,2,8,12307
2022/4/30,0,53,1,1,0,21,1,0,0,0,5,4,363,0,2,2,3,5,16,0,0,0,0,0,6,1250,0,7,0,0,4,0,0,15130
2022/5/1,0,36,0,3,0,28,3,0,0,0,9,1,300,0,0,1,3,2,31,1,0,0,0,0,5,1518,0,8,1,0,2,0,2,17072
2022/5/2,0,51,1,9,0,9,3,0,0,0,13,2,283,0,0,1,0,5,0,5,0,0,0,0,3,274,2,6,0,0,0,0,0,0
2022/5/3,0,47,0,4,0,12,0,0,0,0,7,12,290,0,0,0,3,2,3,0,0,0,0,0,4,263,0,1,0,0,1,0,3,40987
2022/5/4,0,43,0,2,0,16,2,0,0,0,5,14,313,0,2,0,3,3,4,2,0,0,0,0,2,263,0,1,0,0,0,1,10,28476
2022/5/5,0,55,1,14,0,15,0,1,0,4,5,24,321,0,2,0,1,2,2,2,0,0,0,0,0,245,0,1,0,0,0,0,0,29984
2022/5/6,0,46,1,2,0,10,0,0,0,0,1,29,324,0,2,0,0,0,3,1,0,0,0,0,1,253,0,1,0,0,0,0,2,36167
2022/5/7,0,44,2,5,0,22,1,0,0,1,0,25,278,0,0,1,1,0,3,0,0,0,4,0,1,217,0,0,0,0,0,0,1,0
2022/5/8,0,33,0,4,0,35,1,0,0,0,0,14,266,0,1,0,0,0,0,0,0,0,2,0,0,324,0,0,0,0,0,0,1,0
2022/5/9,0,62,0,2,0,17,3,1,0,0,0,25,233,0,0,0,0,0,0,2,0,0,10,0,0,234,0,1,0,0,0,0,0,128935
2022/5/10,0,25,0,13,0,12,3,0,0,0,0,22,273,0,0,0,1,0,0,5,0,0,10,0,0,229,0,1,0,0,0,1,2,50819
2022/5/11,0,35,0,4,0,5,5,1,0,0,0,21,280,0,0,0,0,0,3,2,0,0,0,0,0,144,0,0,0,0,0,4,0,57132
2022/5/12,0,43,2,15,0,12,2,0,0,0,0,15,294,0,0,0,0,0,0,0,0,0,21,1,0,227,0,6,0,0,0,0,0,65415
2022/5/13,0,32,2,18,0,8,2,0,0,0,0,7,298,0,1,0,0,0,1,2,0,0,4,0,1,195,0,3,0,0,0,0,0,0
